total_code,total,domain_code,domain,super_sector_code,super_sector,sector_code,sector,three_digit_code,three_digit_industry,four_digit_code,four_digit_industry,five_digit_code,five_digit_industry,six_digit_code,six_digit_industry,id
10,"Total, All Industries",102,Service-Providing,1025,Education and Health Services,62,Health Care and Social Assistance,623,Nursing and Residential Care Facilities,6231,Nursing Care Facilities (Skilled Nursing Facilities),62311,Nursing Care Facilities (Skilled Nursing Facilities),623110,Nursing Care Facilities (Skilled Nursing Facilities) ,1025623110
10,"Total, All Industries",102,Service-Providing,1025,Education and Health Services,62,Health Care and Social Assistance,623,Nursing and Residential Care Facilities,6232,"Residential Intellectual and Developmental Disability, Mental Health, and Substance Abuse Facilities",62321,Residential Intellectual and Developmental Disability Facilities,623210,Residential Intellectual and Developmental Disability Facilities ,1025623210
10,"Total, All Industries",102,Service-Providing,1025,Education and Health Services,62,Health Care and Social Assistance,623,Nursing and Residential Care Facilities,6232,"Residential Intellectual and Developmental Disability, Mental Health, and Substance Abuse Facilities",62322,Residential Mental Health and Substance Abuse Facilities,623220,Residential Mental Health and Substance Abuse Facilities ,1025623220
10,"Total, All Industries",102,Service-Providing,1025,Education and Health Services,62,Health Care and Social Assistance,623,Nursing and Residential Care Facilities,6233,Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,62331,Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,623311,Continuing Care Retirement Communities ,1025623311
10,"Total, All Industries",102,Service-Providing,1025,Education and Health Services,62,Health Care and Social Assistance,623,Nursing and Residential Care Facilities,6233,Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,62331,Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,623312,Assisted Living Facilities for the Elderly ,1025623312
10,"Total, All Industries",102,Service-Providing,1025,Education and Health Services,62,Health Care and Social Assistance,623,Nursing and Residential Care Facilities,6239,Other Residential Care Facilities,62399,Other Residential Care Facilities,623990,Other Residential Care Facilities ,1025623990
10,"Total, All Industries",102,Service-Providing,1025,Education and Health Services,62,Health Care and Social Assistance,624,Social Assistance,6241,Individual and Family Services,62411,Child and Youth Services,624110,Child and Youth Services ,1025624110
10,"Total, All Industries",102,Service-Providing,1025,Education and Health Services,62,Health Care and Social Assistance,624,Social Assistance,6241,Individual and Family Services,62412,Services for the Elderly and Persons with Disabilities,624120,Services for the Elderly and Persons with Disabilities ,1025624120
10,"Total, All Industries",102,Service-Providing,1025,Education and Health Services,62,Health Care and Social Assistance,624,Social Assistance,6241,Individual and Family Services,62419,Other Individual and Family Services,624190,Other Individual and Family Services ,1025624190
10,"Total, All Industries",102,Service-Providing,1025,Education and Health Services,62,Health Care and Social Assistance,624,Social Assistance,6242,"Community Food and Housing, and Emergency and Other Relief Services",62421,Community Food Services,624210,Community Food Services ,1025624210
10,"Total, All Industries",102,Service-Providing,1025,Education and Health Services,62,Health Care and Social Assistance,624,Social Assistance,6242,"Community Food and Housing, and Emergency and Other Relief Services",62422,Community Housing Services,624221,Temporary Shelters ,1025624221
10,"Total, All Industries",102,Service-Providing,1025,Education and Health Services,62,Health Care and Social Assistance,624,Social Assistance,6242,"Community Food and Housing, and Emergency and Other Relief Services",62422,Community Housing Services,624229,Other Community Housing Services ,1025624229
10,"Total, All Industries",102,Service-Providing,1025,Education and Health Services,62,Health Care and Social Assistance,624,Social Assistance,6242,"Community Food and Housing, and Emergency and Other Relief Services",62423,Emergency and Other Relief Services,624230,Emergency and Other Relief Services ,1025624230
10,"Total, All Industries",102,Service-Providing,1025,Education and Health Services,62,Health Care and Social Assistance,624,Social Assistance,6243,Vocational Rehabilitation Services,62431,Vocational Rehabilitation Services,624310,Vocational Rehabilitation Services ,1025624310
10,"Total, All Industries",102,Service-Providing,1025,Education and Health Services,62,Health Care and Social Assistance,624,Social Assistance,6244,Child Day Care Services,62441,Child Day Care Services,624410,Child Day Care Services ,1025624410
10,"Total, All Industries",102,Service-Providing,1026,Leisure and Hospitality,71,"Arts, Entertainment, and Recreation",711,"Performing Arts, Spectator Sports, and Related Industries",7111,Performing Arts Companies,71111,Theater Companies and Dinner Theaters,711110,Theater Companies and Dinner Theaters ,1026711110
10,"Total, All Industries",102,Service-Providing,1026,Leisure and Hospitality,71,"Arts, Entertainment, and Recreation",711,"Performing Arts, Spectator Sports, and Related Industries",7111,Performing Arts Companies,71112,Dance Companies,711120,Dance Companies ,1026711120
10,"Total, All Industries",102,Service-Providing,1026,Leisure and Hospitality,71,"Arts, Entertainment, and Recreation",711,"Performing Arts, Spectator Sports, and Related Industries",7111,Performing Arts Companies,71113,Musical Groups and Artists,711130,Musical Groups and Artists ,1026711130
10,"Total, All Industries",102,Service-Providing,1026,Leisure and Hospitality,71,"Arts, Entertainment, and Recreation",711,"Performing Arts, Spectator Sports, and Related Industries",7111,Performing Arts Companies,71119,Other Performing Arts Companies,711190,Other Performing Arts Companies ,1026711190
10,"Total, All Industries",102,Service-Providing,1026,Leisure and Hospitality,71,"Arts, Entertainment, and Recreation",711,"Performing Arts, Spectator Sports, and Related Industries",7112,Spectator Sports,71121,Spectator Sports,711211,Sports Teams and Clubs ,1026711211
10,"Total, All Industries",102,Service-Providing,1026,Leisure and Hospitality,71,"Arts, Entertainment, and Recreation",711,"Performing Arts, Spectator Sports, and Related Industries",7112,Spectator Sports,71121,Spectator Sports,711212,Racetracks ,1026711212
10,"Total, All Industries",102,Service-Providing,1026,Leisure and Hospitality,71,"Arts, Entertainment, and Recreation",711,"Performing Arts, Spectator Sports, and Related Industries",7112,Spectator Sports,71121,Spectator Sports,711219,Other Spectator Sports ,1026711219
10,"Total, All Industries",102,Service-Providing,1026,Leisure and Hospitality,71,"Arts, Entertainment, and Recreation",711,"Performing Arts, Spectator Sports, and Related Industries",7113,"Promoters of Performing Arts, Sports, and Similar Events",71131,"Promoters of Performing Arts, Sports, and Similar Events with Facilities",711310,"Promoters of Performing Arts, Sports, and Similar Events with Facilities ",1026711310
10,"Total, All Industries",102,Service-Providing,1026,Leisure and Hospitality,71,"Arts, Entertainment, and Recreation",711,"Performing Arts, Spectator Sports, and Related Industries",7113,"Promoters of Performing Arts, Sports, and Similar Events",71132,"Promoters of Performing Arts, Sports, and Similar Events without Facilities",711320,"Promoters of Performing Arts, Sports, and Similar Events without Facilities ",1026711320
